pincode,date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,year,quarter_4_month
828106,2025-01-09,Jharkhand,Dhanbad,0.0,0.0,1.0,3.0,5.0,1.0,8.0,2025,Q1_Jan_Apr
828106,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,13.0,2025,Q1_Jan_Apr
828106,2025-02-09,Jharkhand,Dhanbad,2.0,0.0,0.0,5.0,7.0,,,2025,Q1_Jan_Apr
828106,2025-02-12,Jharkhand,Dhanbad,,,,4.0,5.0,,,2025,Q1_Jan_Apr
828106,2025-03-09,Jharkhand,Dhanbad,0.0,1.0,0.0,2.0,1.0,,,2025,Q1_Jan_Apr
828106,2025-03-11,Jharkhand,Dhanbad,,,,,,1.0,14.0,2025,Q1_Jan_Apr
828106,2025-03-12,Jharkhand,Dhanbad,,,,7.0,5.0,1.0,12.0,2025,Q1_Jan_Apr
828106,2025-04-09,Jharkhand,Dhanbad,1.0,0.0,0.0,4.0,3.0,1.0,8.0,2025,Q1_Jan_Apr
828106,2025-04-12,Jharkhand,Dhanbad,,,,7.0,5.0,1.0,12.0,2025,Q1_Jan_Apr
828108,2025-01-09,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828108,2025-02-12,Jharkhand,Dhanbad,,,,,,0.0,1.0,2025,Q1_Jan_Apr
828108,2025-03-12,Jharkhand,Dhanbad,,,,0.0,2.0,,,2025,Q1_Jan_Apr
828108,2025-04-12,Jharkhand,Dhanbad,,,,,,0.0,3.0,2025,Q1_Jan_Apr
828109,2025-01-03,Jharkhand,Dhanbad,,,,1003.0,3512.0,,,2025,Q1_Jan_Apr
828109,2025-01-04,Jharkhand,Dhanbad,,,,1927.0,3286.0,,,2025,Q1_Jan_Apr
828109,2025-01-05,Jharkhand,Dhanbad,,,,758.0,1559.0,,,2025,Q1_Jan_Apr
828109,2025-01-06,Jharkhand,Dhanbad,,,,460.0,1131.0,,,2025,Q1_Jan_Apr
828109,2025-01-07,Jharkhand,Dhanbad,488.0,404.0,12.0,1353.0,2251.0,,,2025,Q1_Jan_Apr
828109,2025-01-09,Jharkhand,Dhanbad,19.0,13.0,0.0,41.0,95.0,,,2025,Q1_Jan_Apr
828109,2025-01-12,Jharkhand,Bokaro *,,,,1.0,0.0,5.0,70.0,2025,Q1_Jan_Apr
828109,2025-02-09,Jharkhand,Dhanbad,29.0,10.0,0.0,24.0,67.0,,,2025,Q1_Jan_Apr
828109,2025-02-12,Jharkhand,Dhanbad,,,,21.0,33.0,,,2025,Q1_Jan_Apr
828109,2025-03-01,Jharkhand,Dhanbad,,,,,,200.0,5656.0,2025,Q1_Jan_Apr
828109,2025-03-09,Jharkhand,Dhanbad,9.0,4.0,0.0,12.0,27.0,,,2025,Q1_Jan_Apr
828109,2025-03-11,Jharkhand,Dhanbad,,,,,,8.0,114.0,2025,Q1_Jan_Apr
828109,2025-03-12,Jharkhand,Dhanbad,,,,14.0,32.0,,,2025,Q1_Jan_Apr
828109,2025-04-09,Jharkhand,Dhanbad,17.0,6.0,0.0,13.0,29.0,,,2025,Q1_Jan_Apr
828109,2025-04-12,Jharkhand,Dhanbad,,,,24.0,30.0,,,2025,Q1_Jan_Apr
828110,2025-01-03,Jharkhand,Dhanbad,,,,68.0,196.0,16.0,319.0,2025,Q1_Jan_Apr
828110,2025-01-04,Jharkhand,Dhanbad,,,,86.0,146.0,,,2025,Q1_Jan_Apr
828110,2025-01-05,Jharkhand,Dhanbad,,,,66.0,122.0,,,2025,Q1_Jan_Apr
828110,2025-01-06,Jharkhand,Dhanbad,,,,41.0,111.0,,,2025,Q1_Jan_Apr
828110,2025-01-07,Jharkhand,Dhanbad,,,,66.0,150.0,,,2025,Q1_Jan_Apr
828110,2025-01-09,Jharkhand,Dhanbad,1.0,2.0,0.0,1.0,6.0,,,2025,Q1_Jan_Apr
828110,2025-01-11,Jharkhand,Dhanbad,,,,,,2.0,8.0,2025,Q1_Jan_Apr
828110,2025-01-12,Jharkhand,Dhanbad,,,,3.0,4.0,,,2025,Q1_Jan_Apr
828110,2025-02-09,Jharkhand,Dhanbad,0.0,2.0,0.0,2.0,4.0,1.0,9.0,2025,Q1_Jan_Apr
828110,2025-02-12,Jharkhand,Dhanbad,,,,4.0,4.0,1.0,16.0,2025,Q1_Jan_Apr
828110,2025-03-09,Jharkhand,Dhanbad,,,,2.0,1.0,0.0,5.0,2025,Q1_Jan_Apr
828110,2025-03-12,Jharkhand,Dhanbad,,,,6.0,7.0,,,2025,Q1_Jan_Apr
828110,2025-04-09,Jharkhand,Dhanbad,,,,0.0,6.0,,,2025,Q1_Jan_Apr
828110,2025-04-12,Jharkhand,Dhanbad,,,,2.0,2.0,0.0,10.0,2025,Q1_Jan_Apr
828111,2025-01-03,Jharkhand,Dhanbad,,,,387.0,985.0,,,2025,Q1_Jan_Apr
828111,2025-01-04,Jharkhand,Dhanbad,,,,634.0,986.0,,,2025,Q1_Jan_Apr
828111,2025-01-05,Jharkhand,Dhanbad,,,,374.0,662.0,,,2025,Q1_Jan_Apr
828111,2025-01-06,Jharkhand,Dhanbad,,,,243.0,512.0,,,2025,Q1_Jan_Apr
828111,2025-01-07,Jharkhand,Dhanbad,,,,372.0,885.0,,,2025,Q1_Jan_Apr
828111,2025-01-09,Jharkhand,Dhanbad,5.0,5.0,0.0,16.0,26.0,,,2025,Q1_Jan_Apr
828111,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,35.0,2025,Q1_Jan_Apr
828111,2025-01-12,Jharkhand,Dhanbad,,,,,,2.0,29.0,2025,Q1_Jan_Apr
828111,2025-02-09,Jharkhand,Dhanbad,5.0,4.0,0.0,12.0,28.0,1.0,33.0,2025,Q1_Jan_Apr
828111,2025-02-12,Jharkhand,Dhanbad,,,,13.0,14.0,,,2025,Q1_Jan_Apr
828111,2025-03-01,Jharkhand,Dhanbad,,,,,,54.0,1443.0,2025,Q1_Jan_Apr
828111,2025-03-09,Jharkhand,Dhanbad,3.0,1.0,0.0,5.0,11.0,,,2025,Q1_Jan_Apr
828111,2025-03-12,Jharkhand,Dhanbad,,,,9.0,29.0,,,2025,Q1_Jan_Apr
828111,2025-04-09,Jharkhand,Dhanbad,1.0,2.0,0.0,15.0,30.0,1.0,21.0,2025,Q1_Jan_Apr
828111,2025-04-12,Jharkhand,Dhanbad,,,,19.0,25.0,3.0,46.0,2025,Q1_Jan_Apr
828112,2025-01-03,Jharkhand,Dhanbad,,,,45.0,119.0,,,2025,Q1_Jan_Apr
828112,2025-01-04,Jharkhand,Dhanbad,,,,60.0,85.0,,,2025,Q1_Jan_Apr
828112,2025-01-05,Jharkhand,Dhanbad,,,,38.0,63.0,,,2025,Q1_Jan_Apr
828112,2025-01-06,Jharkhand,Dhanbad,,,,43.0,62.0,,,2025,Q1_Jan_Apr
828112,2025-01-07,Jharkhand,Dhanbad,,,,28.0,93.0,,,2025,Q1_Jan_Apr
828112,2025-01-09,Jharkhand,Dhanbad,,,,2.0,3.0,,,2025,Q1_Jan_Apr
828112,2025-01-12,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828112,2025-02-09,Jharkhand,Dhanbad,1.0,0.0,0.0,1.0,4.0,,,2025,Q1_Jan_Apr
828112,2025-02-12,Jharkhand,Dhanbad,,,,2.0,1.0,,,2025,Q1_Jan_Apr
828112,2025-03-09,Jharkhand,Dhanbad,,,,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
828112,2025-03-11,Jharkhand,Dhanbad,,,,,,1.0,3.0,2025,Q1_Jan_Apr
828112,2025-03-12,Jharkhand,Dhanbad,,,,0.0,3.0,,,2025,Q1_Jan_Apr
828112,2025-04-09,Jharkhand,Dhanbad,,,,1.0,3.0,,,2025,Q1_Jan_Apr
828112,2025-04-12,Jharkhand,Dhanbad,,,,0.0,3.0,0.0,4.0,2025,Q1_Jan_Apr
828113,2025-01-03,Jharkhand,Dhanbad,,,,486.0,1056.0,,,2025,Q1_Jan_Apr
828113,2025-01-04,Jharkhand,Dhanbad,,,,711.0,1118.0,,,2025,Q1_Jan_Apr
828113,2025-01-05,Jharkhand,Dhanbad,,,,324.0,605.0,,,2025,Q1_Jan_Apr
828113,2025-01-06,Jharkhand,Dhanbad,,,,282.0,637.0,,,2025,Q1_Jan_Apr
828113,2025-01-07,Jharkhand,Dhanbad,121.0,160.0,11.0,352.0,810.0,,,2025,Q1_Jan_Apr
828113,2025-01-09,Jharkhand,Dhanbad,10.0,6.0,0.0,18.0,26.0,,,2025,Q1_Jan_Apr
828113,2025-01-12,Jharkhand,Dhanbad,,,,13.0,27.0,4.0,39.0,2025,Q1_Jan_Apr
828113,2025-02-09,Jharkhand,Dhanbad,1.0,4.0,0.0,9.0,31.0,1.0,26.0,2025,Q1_Jan_Apr
828113,2025-02-11,Jharkhand,Dhanbad,,,,,,3.0,4.0,2025,Q1_Jan_Apr
828113,2025-02-12,Jharkhand,Dhanbad,,,,17.0,18.0,,,2025,Q1_Jan_Apr
828113,2025-03-01,Jharkhand,Dhanbad,,,,,,91.0,2678.0,2025,Q1_Jan_Apr
828113,2025-03-09,Jharkhand,Dhanbad,1.0,2.0,2.0,4.0,7.0,,,2025,Q1_Jan_Apr
828113,2025-03-11,Jharkhand,Dhanbad,,,,,,5.0,39.0,2025,Q1_Jan_Apr
828113,2025-03-12,Jharkhand,Dhanbad,,,,9.0,23.0,,,2025,Q1_Jan_Apr
828113,2025-04-09,Jharkhand,Dhanbad,3.0,7.0,0.0,10.0,18.0,,,2025,Q1_Jan_Apr
828113,2025-04-12,Jharkhand,Dhanbad,,,,11.0,28.0,,,2025,Q1_Jan_Apr
828114,2025-01-03,Jharkhand,Dhanbad,,,,122.0,220.0,20.0,635.0,2025,Q1_Jan_Apr
828114,2025-01-04,Jharkhand,Dhanbad,,,,193.0,190.0,,,2025,Q1_Jan_Apr
828114,2025-01-05,Jharkhand,Dhanbad,,,,87.0,132.0,,,2025,Q1_Jan_Apr
828114,2025-01-06,Jharkhand,Dhanbad,,,,64.0,146.0,,,2025,Q1_Jan_Apr
828114,2025-01-07,Jharkhand,Dhanbad,,,,87.0,159.0,,,2025,Q1_Jan_Apr
828114,2025-01-09,Jharkhand,Dhanbad,2.0,0.0,0.0,3.0,12.0,,,2025,Q1_Jan_Apr
828114,2025-01-12,Jharkhand,Dhanbad,,,,3.0,4.0,0.0,11.0,2025,Q1_Jan_Apr
828114,2025-02-09,Jharkhand,Dhanbad,1.0,4.0,0.0,1.0,6.0,,,2025,Q1_Jan_Apr
828114,2025-02-11,Jharkhand,Dhanbad,,,,,,0.0,3.0,2025,Q1_Jan_Apr
828114,2025-02-12,Jharkhand,Dhanbad,,,,,,2.0,24.0,2025,Q1_Jan_Apr
828114,2025-03-09,Jharkhand,Dhanbad,1.0,0.0,0.0,0.0,1.0,,,2025,Q1_Jan_Apr
828114,2025-03-12,Jharkhand,Dhanbad,,,,1.0,2.0,1.0,10.0,2025,Q1_Jan_Apr
828114,2025-04-09,Jharkhand,Dhanbad,1.0,0.0,0.0,0.0,3.0,,,2025,Q1_Jan_Apr
828114,2025-04-12,Jharkhand,Dhanbad,,,,0.0,5.0,,,2025,Q1_Jan_Apr
828115,2025-01-03,Jharkhand,Dhanbad,,,,36.0,112.0,,,2025,Q1_Jan_Apr
828115,2025-01-04,Jharkhand,Dhanbad,,,,74.0,150.0,,,2025,Q1_Jan_Apr
828115,2025-01-05,Jharkhand,Dhanbad,,,,39.0,97.0,,,2025,Q1_Jan_Apr
828115,2025-01-06,Jharkhand,Dhanbad,,,,36.0,104.0,,,2025,Q1_Jan_Apr
828115,2025-01-07,Jharkhand,Dhanbad,,,,61.0,131.0,,,2025,Q1_Jan_Apr
828115,2025-01-09,Jharkhand,Dhanbad,,,,4.0,4.0,,,2025,Q1_Jan_Apr
828115,2025-01-12,Jharkhand,Dhanbad,,,,2.0,4.0,0.0,4.0,2025,Q1_Jan_Apr
828115,2025-02-09,Jharkhand,Dhanbad,0.0,1.0,0.0,5.0,5.0,,,2025,Q1_Jan_Apr
828115,2025-02-12,Jharkhand,Dhanbad,,,,0.0,6.0,,,2025,Q1_Jan_Apr
828115,2025-03-09,Jharkhand,Dhanbad,,,,0.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
828115,2025-03-12,Jharkhand,Dhanbad,,,,2.0,7.0,,,2025,Q1_Jan_Apr
828115,2025-04-09,Jharkhand,Dhanbad,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2025,Q1_Jan_Apr
828115,2025-04-12,Jharkhand,Dhanbad,,,,1.0,7.0,0.0,2.0,2025,Q1_Jan_Apr
828116,2025-01-03,Jharkhand,Dhanbad,,,,238.0,590.0,,,2025,Q1_Jan_Apr
828116,2025-01-04,Jharkhand,Dhanbad,,,,671.0,645.0,,,2025,Q1_Jan_Apr
828116,2025-01-05,Jharkhand,Dhanbad,,,,335.0,360.0,,,2025,Q1_Jan_Apr
828116,2025-01-06,Jharkhand,Dhanbad,,,,260.0,368.0,,,2025,Q1_Jan_Apr
828116,2025-01-07,Jharkhand,Dhanbad,,,,269.0,520.0,,,2025,Q1_Jan_Apr
828116,2025-01-09,Jharkhand,Dhanbad,0.0,1.0,0.0,8.0,14.0,,,2025,Q1_Jan_Apr
828116,2025-01-12,Jharkhand,Dhanbad,,,,,,2.0,27.0,2025,Q1_Jan_Apr
828116,2025-02-09,Jharkhand,Dhanbad,0.0,2.0,0.0,9.0,15.0,,,2025,Q1_Jan_Apr
828116,2025-02-12,Jharkhand,Dhanbad,,,,7.0,15.0,4.0,43.0,2025,Q1_Jan_Apr
828116,2025-03-01,Jharkhand,Dhanbad,,,,,,42.0,1826.0,2025,Q1_Jan_Apr
828116,2025-03-09,Jharkhand,Dhanbad,0.0,1.0,0.0,2.0,10.0,,,2025,Q1_Jan_Apr
828116,2025-03-12,Jharkhand,Dhanbad,,,,13.0,14.0,1.0,22.0,2025,Q1_Jan_Apr
828116,2025-04-09,Jharkhand,Dhanbad,,,,4.0,17.0,0.0,18.0,2025,Q1_Jan_Apr
828116,2025-04-12,Jharkhand,Dhanbad,,,,6.0,12.0,2.0,17.0,2025,Q1_Jan_Apr
828117,2025-01-03,Jharkhand,Dhanbad,,,,24.0,49.0,,,2025,Q1_Jan_Apr
828117,2025-01-04,Jharkhand,Dhanbad,,,,50.0,57.0,,,2025,Q1_Jan_Apr
828117,2025-01-05,Jharkhand,Dhanbad,,,,19.0,35.0,,,2025,Q1_Jan_Apr
828117,2025-01-06,Jharkhand,Dhanbad,,,,13.0,23.0,,,2025,Q1_Jan_Apr
828117,2025-01-07,Jharkhand,Dhanbad,,,,17.0,44.0,,,2025,Q1_Jan_Apr
828117,2025-01-09,Jharkhand,Dhanbad,,,,0.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
828117,2025-01-12,Jharkhand,Dhanbad,,,,,,1.0,4.0,2025,Q1_Jan_Apr
828117,2025-02-09,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828117,2025-02-12,Jharkhand,Dhanbad,,,,1.0,2.0,1.0,7.0,2025,Q1_Jan_Apr
828117,2025-03-09,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828117,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,4.0,2025,Q1_Jan_Apr
828117,2025-03-12,Jharkhand,Dhanbad,,,,1.0,3.0,1.0,1.0,2025,Q1_Jan_Apr
828117,2025-04-09,Jharkhand,Dhanbad,,,,1.0,3.0,,,2025,Q1_Jan_Apr
828117,2025-04-12,Jharkhand,Dhanbad,,,,1.0,3.0,0.0,2.0,2025,Q1_Jan_Apr
828119,2025-01-03,Jharkhand,Dhanbad,,,,53.0,238.0,,,2025,Q1_Jan_Apr
828119,2025-01-04,Jharkhand,Dhanbad,,,,71.0,168.0,,,2025,Q1_Jan_Apr
828119,2025-01-05,Jharkhand,Dhanbad,,,,40.0,90.0,,,2025,Q1_Jan_Apr
828119,2025-01-06,Jharkhand,Dhanbad,,,,38.0,73.0,,,2025,Q1_Jan_Apr
828119,2025-01-07,Jharkhand,Dhanbad,,,,45.0,129.0,,,2025,Q1_Jan_Apr
828119,2025-01-09,Jharkhand,Dhanbad,0.0,1.0,0.0,2.0,5.0,,,2025,Q1_Jan_Apr
828119,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,5.0,2025,Q1_Jan_Apr
828119,2025-02-09,Jharkhand,Dhanbad,2.0,3.0,0.0,2.0,2.0,,,2025,Q1_Jan_Apr
828119,2025-02-11,Jharkhand,Dhanbad,,,,,,1.0,0.0,2025,Q1_Jan_Apr
828119,2025-02-12,Jharkhand,Dhanbad,,,,5.0,3.0,,,2025,Q1_Jan_Apr
828119,2025-03-09,Jharkhand,Dhanbad,0.0,1.0,0.0,5.0,4.0,0.0,5.0,2025,Q1_Jan_Apr
828119,2025-03-12,Jharkhand,Dhanbad,,,,5.0,5.0,,,2025,Q1_Jan_Apr
828119,2025-04-09,Jharkhand,Dhanbad,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2025,Q1_Jan_Apr
828119,2025-04-11,Jharkhand,Dhanbad,,,,,,0.0,5.0,2025,Q1_Jan_Apr
828119,2025-04-12,Jharkhand,Dhanbad,,,,2.0,0.0,,,2025,Q1_Jan_Apr
828120,2025-01-03,Jharkhand,Dhanbad,,,,19.0,86.0,,,2025,Q1_Jan_Apr
828120,2025-01-04,Jharkhand,Dhanbad,,,,38.0,125.0,,,2025,Q1_Jan_Apr
828120,2025-01-05,Jharkhand,Dhanbad,,,,23.0,69.0,,,2025,Q1_Jan_Apr
828120,2025-01-06,Jharkhand,Dhanbad,,,,12.0,48.0,,,2025,Q1_Jan_Apr
828120,2025-01-07,Jharkhand,Dhanbad,,,,57.0,101.0,,,2025,Q1_Jan_Apr
828120,2025-01-09,Jharkhand,Dhanbad,,,,1.0,7.0,,,2025,Q1_Jan_Apr
828120,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,2.0,2025,Q1_Jan_Apr
828120,2025-01-12,Jharkhand,Dhanbad,,,,7.0,2.0,,,2025,Q1_Jan_Apr
828120,2025-02-09,Jharkhand,Dhanbad,,,,0.0,8.0,,,2025,Q1_Jan_Apr
828120,2025-02-12,Jharkhand,Dhanbad,,,,5.0,2.0,0.0,1.0,2025,Q1_Jan_Apr
828120,2025-03-09,Jharkhand,Dhanbad,,,,1.0,1.0,,,2025,Q1_Jan_Apr
828120,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,4.0,2025,Q1_Jan_Apr
828120,2025-03-12,Jharkhand,Dhanbad,,,,1.0,3.0,,,2025,Q1_Jan_Apr
828120,2025-04-09,Jharkhand,Dhanbad,1.0,1.0,0.0,0.0,1.0,,,2025,Q1_Jan_Apr
828120,2025-04-12,Jharkhand,Dhanbad,,,,1.0,2.0,0.0,8.0,2025,Q1_Jan_Apr
828121,2025-01-03,Jharkhand,Dhanbad,,,,110.0,236.0,,,2025,Q1_Jan_Apr
828121,2025-01-04,Jharkhand,Dhanbad,,,,211.0,274.0,,,2025,Q1_Jan_Apr
828121,2025-01-05,Jharkhand,Dhanbad,,,,77.0,163.0,,,2025,Q1_Jan_Apr
828121,2025-01-06,Jharkhand,Dhanbad,,,,79.0,161.0,,,2025,Q1_Jan_Apr
828121,2025-01-07,Jharkhand,Dhanbad,,,,110.0,240.0,,,2025,Q1_Jan_Apr
828121,2025-01-09,Jharkhand,Dhanbad,,,,3.0,4.0,0.0,13.0,2025,Q1_Jan_Apr
828121,2025-01-12,Jharkhand,Dhanbad,,,,6.0,4.0,,,2025,Q1_Jan_Apr
828121,2025-02-09,Jharkhand,Dhanbad,1.0,3.0,0.0,2.0,7.0,1.0,15.0,2025,Q1_Jan_Apr
828121,2025-02-12,Jharkhand,Dhanbad,,,,5.0,6.0,,,2025,Q1_Jan_Apr
828121,2025-03-01,Jharkhand,Dhanbad,,,,,,21.0,894.0,2025,Q1_Jan_Apr
828121,2025-03-09,Jharkhand,Dhanbad,0.0,2.0,0.0,0.0,2.0,0.0,11.0,2025,Q1_Jan_Apr
828121,2025-03-12,Jharkhand,Dhanbad,,,,6.0,7.0,,,2025,Q1_Jan_Apr
828121,2025-04-09,Jharkhand,Dhanbad,1.0,0.0,0.0,1.0,1.0,0.0,10.0,2025,Q1_Jan_Apr
828121,2025-04-12,Jharkhand,Dhanbad,,,,0.0,10.0,0.0,11.0,2025,Q1_Jan_Apr
828122,2025-01-03,Jharkhand,Dhanbad,,,,41.0,191.0,,,2025,Q1_Jan_Apr
828122,2025-01-04,Jharkhand,Dhanbad,,,,119.0,241.0,,,2025,Q1_Jan_Apr
828122,2025-01-05,Jharkhand,Dhanbad,,,,80.0,160.0,,,2025,Q1_Jan_Apr
828122,2025-01-06,Jharkhand,Dhanbad,,,,73.0,209.0,,,2025,Q1_Jan_Apr
828122,2025-01-07,Jharkhand,Dhanbad,,,,133.0,256.0,,,2025,Q1_Jan_Apr
828122,2025-01-09,Jharkhand,Dhanbad,,,,5.0,4.0,1.0,11.0,2025,Q1_Jan_Apr
828122,2025-01-11,Jharkhand,Dhanbad,,,,,,1.0,14.0,2025,Q1_Jan_Apr
828122,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,7.0,2025,Q1_Jan_Apr
828122,2025-02-09,Jharkhand,Dhanbad,0.0,1.0,0.0,4.0,12.0,1.0,14.0,2025,Q1_Jan_Apr
828122,2025-02-11,Jharkhand,Dhanbad,,,,,,0.0,10.0,2025,Q1_Jan_Apr
828122,2025-02-12,Jharkhand,Dhanbad,,,,6.0,12.0,0.0,20.0,2025,Q1_Jan_Apr
828122,2025-03-09,Jharkhand,Dhanbad,,,,2.0,3.0,,,2025,Q1_Jan_Apr
828122,2025-03-12,Jharkhand,Dhanbad,,,,5.0,5.0,,,2025,Q1_Jan_Apr
828122,2025-04-09,Jharkhand,Dhanbad,,,,1.0,5.0,,,2025,Q1_Jan_Apr
828122,2025-04-12,Jharkhand,Dhanbad,,,,4.0,4.0,1.0,9.0,2025,Q1_Jan_Apr
828123,2025-01-03,Jharkhand,Dhanbad,,,,10.0,48.0,,,2025,Q1_Jan_Apr
828123,2025-01-04,Jharkhand,Dhanbad,,,,34.0,62.0,,,2025,Q1_Jan_Apr
828123,2025-01-07,Jharkhand,Dhanbad,,,,27.0,45.0,,,2025,Q1_Jan_Apr
828123,2025-01-09,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828123,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,3.0,2025,Q1_Jan_Apr
828123,2025-02-09,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828123,2025-02-12,Jharkhand,Dhanbad,,,,,,0.0,3.0,2025,Q1_Jan_Apr
828123,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,1.0,2025,Q1_Jan_Apr
828123,2025-04-09,Jharkhand,Dhanbad,,,,1.0,1.0,,,2025,Q1_Jan_Apr
828123,2025-04-12,Jharkhand,Dhanbad,,,,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
828125,2025-01-03,Jharkhand,Dhanbad,,,,139.0,228.0,11.0,675.0,2025,Q1_Jan_Apr
828125,2025-01-04,Jharkhand,Dhanbad,,,,183.0,235.0,,,2025,Q1_Jan_Apr
828125,2025-01-05,Jharkhand,Dhanbad,,,,71.0,102.0,,,2025,Q1_Jan_Apr
828125,2025-01-06,Jharkhand,Dhanbad,,,,56.0,117.0,,,2025,Q1_Jan_Apr
828125,2025-01-07,Jharkhand,Dhanbad,,,,104.0,158.0,,,2025,Q1_Jan_Apr
828125,2025-01-09,Jharkhand,Dhanbad,1.0,5.0,0.0,5.0,7.0,2.0,20.0,2025,Q1_Jan_Apr
828125,2025-01-12,Jharkhand,Dhanbad,,,,1.0,4.0,,,2025,Q1_Jan_Apr
828125,2025-02-09,Jharkhand,Dhanbad,1.0,3.0,0.0,4.0,7.0,,,2025,Q1_Jan_Apr
828125,2025-02-11,Jharkhand,Dhanbad,,,,,,1.0,3.0,2025,Q1_Jan_Apr
828125,2025-02-12,Jharkhand,Dhanbad,,,,8.0,1.0,1.0,16.0,2025,Q1_Jan_Apr
828125,2025-03-09,Jharkhand,Dhanbad,,,,1.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
828125,2025-03-11,Jharkhand,Dhanbad,,,,,,1.0,10.0,2025,Q1_Jan_Apr
828125,2025-03-12,Jharkhand,Dhanbad,,,,2.0,10.0,,,2025,Q1_Jan_Apr
828125,2025-04-09,Jharkhand,Dhanbad,2.0,1.0,0.0,0.0,6.0,,,2025,Q1_Jan_Apr
828125,2025-04-12,Jharkhand,Dhanbad,,,,1.0,3.0,0.0,7.0,2025,Q1_Jan_Apr
828126,2025-01-03,Jharkhand,Dhanbad,,,,26.0,100.0,10.0,196.0,2025,Q1_Jan_Apr
828126,2025-01-04,Jharkhand,Dhanbad,,,,43.0,82.0,,,2025,Q1_Jan_Apr
828126,2025-01-05,Jharkhand,Dhanbad,,,,18.0,52.0,,,2025,Q1_Jan_Apr
828126,2025-01-06,Jharkhand,Dhanbad,,,,16.0,41.0,,,2025,Q1_Jan_Apr
828126,2025-01-07,Jharkhand,Dhanbad,,,,15.0,64.0,,,2025,Q1_Jan_Apr
828126,2025-01-09,Jharkhand,Dhanbad,0.0,1.0,0.0,2.0,6.0,,,2025,Q1_Jan_Apr
828126,2025-01-12,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828126,2025-02-09,Jharkhand,Dhanbad,,,,0.0,2.0,,,2025,Q1_Jan_Apr
828126,2025-02-12,Jharkhand,Dhanbad,,,,1.0,2.0,,,2025,Q1_Jan_Apr
828126,2025-03-09,Jharkhand,Dhanbad,1.0,0.0,0.0,3.0,1.0,,,2025,Q1_Jan_Apr
828126,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,5.0,2025,Q1_Jan_Apr
828126,2025-03-12,Jharkhand,Dhanbad,,,,0.0,2.0,,,2025,Q1_Jan_Apr
828126,2025-04-09,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828127,2025-01-03,Jharkhand,Dhanbad,,,,40.0,87.0,,,2025,Q1_Jan_Apr
828127,2025-01-04,Jharkhand,Dhanbad,,,,45.0,122.0,,,2025,Q1_Jan_Apr
828127,2025-01-05,Jharkhand,Dhanbad,,,,34.0,55.0,,,2025,Q1_Jan_Apr
828127,2025-01-06,Jharkhand,Dhanbad,,,,27.0,63.0,,,2025,Q1_Jan_Apr
828127,2025-01-07,Jharkhand,Dhanbad,,,,55.0,133.0,,,2025,Q1_Jan_Apr
828127,2025-01-09,Jharkhand,Dhanbad,1.0,0.0,0.0,0.0,5.0,,,2025,Q1_Jan_Apr
828127,2025-01-12,Jharkhand,Dhanbad,,,,4.0,1.0,,,2025,Q1_Jan_Apr
828127,2025-02-09,Jharkhand,Dhanbad,1.0,0.0,0.0,0.0,1.0,,,2025,Q1_Jan_Apr
828127,2025-02-12,Jharkhand,Dhanbad,,,,3.0,2.0,,,2025,Q1_Jan_Apr
828127,2025-03-09,Jharkhand,Dhanbad,,,,0.0,3.0,0.0,5.0,2025,Q1_Jan_Apr
828127,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,8.0,2025,Q1_Jan_Apr
828127,2025-03-12,Jharkhand,Dhanbad,,,,2.0,0.0,0.0,2.0,2025,Q1_Jan_Apr
828127,2025-04-09,Jharkhand,Dhanbad,,,,1.0,2.0,0.0,7.0,2025,Q1_Jan_Apr
828127,2025-04-12,Jharkhand,Dhanbad,,,,0.0,1.0,2.0,4.0,2025,Q1_Jan_Apr
